2.127950352e+11
2.127950414e+11
2.127950475e+11
2.127950537e+11
2.127950599e+11
2.12795066e+11
2.127950722e+11
2.127950784e+11
2.127950846e+11
2.127950907e+11
2.127950969e+11
2.127951031e+11
2.127951092e+11
2.127951154e+11
2.127951216e+11
2.127951277e+11
2.127951339e+11
2.127951401e+11
2.127951463e+11
2.127951524e+11
2.127951586e+11
2.127951648e+11
2.127951709e+11
2.127951771e+11
2.127951833e+11
2.127951894e+11
2.127951956e+11
2.127952018e+11
2.127952079e+11
2.127952141e+11
2.127952203e+11
2.127952265e+11
2.127952326e+11
2.127952388e+11
2.12795245e+11
2.127952511e+11
2.127952573e+11
2.127952635e+11
2.127952696e+11
2.127952758e+11
2.12795282e+11
2.127952882e+11
2.127952943e+11
2.127953005e+11
2.127953067e+11
2.127953128e+11
2.12795319e+11
2.127953252e+11
2.127953313e+11
2.127953375e+11
2.127953437e+11
2.127953498e+11
2.12795356e+11
2.127953622e+11
2.127953684e+11
2.127953745e+11
2.127953807e+11
2.127953869e+11
2.12795393e+11
2.127953992e+11
2.127954054e+11
2.127954115e+11
2.127954177e+11
2.127954239e+11
2.127954301e+11
2.127954362e+11
2.127954424e+11
2.127954486e+11
2.127954547e+11
2.127954609e+11
2.127954671e+11
2.127954732e+11
2.127954794e+11
2.127954856e+11
2.127954917e+11
2.127954979e+11
2.127955041e+11
2.127955103e+11
2.127955164e+11
2.127955226e+11
2.127955288e+11
2.127955349e+11
2.127955411e+11
2.127955473e+11
2.127955534e+11
2.127955596e+11
2.127955658e+11
2.12795572e+11
2.127955781e+11
2.127955843e+11
2.127955905e+11
2.127955966e+11
2.127956028e+11
2.12795609e+11
2.127956151e+11
2.127956213e+11
2.127956275e+11
2.127956336e+11
2.127956398e+11
2.12795646e+11
2.127956522e+11
2.127956583e+11
2.127956645e+11
2.127956707e+11
2.127956768e+11
2.12795683e+11
2.127956892e+11
2.127956953e+11
2.127957015e+11
2.127957077e+11
2.127957139e+11
2.1279572e+11
2.127957262e+11
2.127957324e+11
2.127957385e+11
2.127957447e+11
2.127957509e+11
2.12795757e+11
2.127957632e+11
2.127957694e+11
2.127957755e+11
2.127957817e+11
2.127957879e+11
2.127957941e+11
2.127958002e+11
2.127958064e+11
2.127958126e+11
2.127958187e+11
2.127958249e+11
2.127958311e+11
2.127958372e+11
2.127958434e+11
2.127958496e+11
2.127958558e+11
2.127958619e+11
2.127958681e+11
2.127958743e+11
2.127958804e+11
2.127958866e+11
2.127958928e+11
2.127958989e+11
2.127959051e+11
2.127959113e+11
2.127959174e+11
2.127959236e+11
2.127959298e+11
2.12795936e+11
2.127959421e+11
2.127959483e+11
2.127959545e+11
2.127959606e+11
2.127959668e+11
2.12795973e+11
2.127959791e+11
2.127959853e+11
2.127959915e+11
2.127959977e+11
2.127960038e+11
2.1279601e+11
2.127960162e+11
2.127960223e+11
2.127960285e+11
2.127960347e+11
2.127960408e+11
2.12796047e+11
2.127960532e+11
2.127960593e+11
2.127960655e+11
2.127960717e+11
2.127960779e+11
2.12796084e+11
2.127960902e+11
2.127960964e+11
2.127961025e+11
2.127961087e+11
2.127961149e+11
2.12796121e+11
2.127961272e+11
2.127961334e+11
2.127961396e+11
2.127961457e+11
2.127961519e+11
2.127961581e+11
2.127961642e+11
2.127961704e+11
2.127961766e+11
