-8625.44103,-1330.650824,-1312.346471
-8626.399042,-1329.695074,-1311.913462
-8627.35706,-1328.739204,-1311.480391
-8628.315085,-1327.783214,-1311.047257
-8629.273115,-1326.827102,-1310.614059
-8630.231152,-1325.87087,-1310.180799
-8631.189195,-1324.914517,-1309.747476
-8632.147243,-1323.958043,-1309.31409
-8633.105298,-1323.001447,-1308.880641
-8634.063358,-1322.044732,-1308.447128
-8635.021425,-1321.087895,-1308.013553
-8635.979498,-1320.130937,-1307.579915
-8636.937577,-1319.173858,-1307.146214
-8637.895662,-1318.216657,-1306.71245
-8638.853753,-1317.259336,-1306.278622
-8639.81185,-1316.301894,-1305.844732
-8640.769953,-1315.344331,-1305.410778
-8641.728062,-1314.386646,-1304.976761
-8642.686177,-1313.42884,-1304.542682
-8643.644298,-1312.470913,-1304.108539
-8644.602426,-1311.512864,-1303.674332
-8645.560559,-1310.554695,-1303.240063
-8646.518699,-1309.596404,-1302.80573
-8647.476845,-1308.637991,-1302.371335
-8648.434997,-1307.679457,-1301.936876
-8649.393155,-1306.720802,-1301.502353
-8650.351319,-1305.762025,-1301.067768
-8651.309489,-1304.803127,-1300.633119
-8652.267665,-1303.844107,-1300.198407
-8653.225848,-1302.884966,-1299.763631
-8654.184037,-1301.925703,-1299.328793
-8655.142231,-1300.966319,-1298.89389
-8656.100432,-1300.006812,-1298.458925
-8657.058639,-1299.047185,-1298.023896
-8658.016853,-1298.087435,-1297.588804
-8658.975072,-1297.127564,-1297.153648
-8659.933298,-1296.167571,-1296.718429
-8660.891529,-1295.207456,-1296.283147
-8661.849767,-1294.247219,-1295.847801
-8662.808012,-1293.286861,-1295.412391
-8663.766262,-1292.32638,-1294.976918
-8664.724518,-1291.365778,-1294.541382
-8665.682781,-1290.405054,-1294.105782
-8666.64105,-1289.444207,-1293.670118
-8667.599325,-1288.483239,-1293.234391
-8668.557607,-1287.522149,-1292.798601
-8669.515894,-1286.560936,-1292.362746
-8670.474188,-1285.599602,-1291.926829
-8671.432488,-1284.638145,-1291.490847
-8672.390794,-1283.676567,-1291.054802
-8673.349107,-1282.714866,-1290.618694
-8674.307425,-1281.753042,-1290.182521
-8675.26575,-1280.791097,-1289.746285
-8676.224082,-1279.829029,-1289.309986
-8677.182419,-1278.866839,-1288.873622
-8678.140763,-1277.904527,-1288.437195
-8679.099113,-1276.942092,-1288.000704
-8680.057469,-1275.979535,-1287.56415
-8681.015832,-1275.016855,-1287.127531
-8681.9742,-1274.054053,-1286.690849
-8682.932576,-1273.091128,-1286.254103
-8683.890957,-1272.128081,-1285.817294
-8684.849345,-1271.164911,-1285.38042
-8685.807739,-1270.201619,-1284.943483
